274.725275,247.2527475,228.02197825,266.48351675,225.2747255,,26.3736264,-1.0989011,-20.32967035,18.13186815,-23.0769231
252.747253,230.769231,230.769231,263.736264,200.54945075,,17.03296705,-4.94505495,-4.94505495,28.02197805,-35.1648352
13.73626375,-27.4725275,5.4945055,16.4835165,-52.19780225,,22.52747255,-18.6813187,14.2857143,25.2747253,-43.40659345
273.351648625,215.659340875,221.153846375,259.615384875,234.890110125,,32.41758245,-25.2747253,-19.7802198,18.6813187,-6.04395605
236.2637365,219.78022,222.52747275,244.50549475,230.769231,,5.4945055,-10.989011,-8.24175825,13.73626375,0
258.2417585,244.50549475,222.52747275,244.50549475,233.51648375,,17.5824176,3.84615385,-18.13186815,3.84615385,-7.14285715
440.934066375,402.472527875,399.725275125,421.703297125,405.219780625,,26.92307695,-11.53846155,-14.2857143,7.6923077,-8.7912088
267.857143125,223.901099125,229.395604625,234.890110125,218.406593625,,32.967033,-10.989011,-5.4945055,0,-16.4835165
274.725275,217.03296725,266.48351675,236.2637365,222.52747275,,31.31868135,-26.3736264,23.0769231,-7.14285715,-20.8791209
306.318681625,292.582417875,295.329670625,298.076923375,270.604395875,,13.73626375,0,2.74725275,5.4945055,-21.978022
364.010989375,355.769231125,361.263736625,364.010989375,369.505494875,,1.0989011,-7.14285715,-1.64835165,1.0989011,6.5934066
273.351648625,251.373626625,234.890110125,265.109890375,262.362637625,,15.93406595,-6.04395605,-22.52747255,7.6923077,4.94505495
119.505494625,108.516483625,86.538461625,97.527472625,89.285714375,,19.23076925,8.24175825,-13.73626375,-2.74725275,-10.989011
260.98901125,239.01098925,230.769231,247.2527475,230.769231,,19.23076925,-2.74725275,-10.989011,5.4945055,-10.989011
274.725275,206.04395625,217.03296725,228.02197825,214.2857145,,46.70329675,-21.978022,-10.989011,0,-13.73626375
217.03296725,200.54945075,214.2857145,211.53846175,217.03296725,,4.94505495,-11.53846155,2.1978022,-0.54945055,4.94505495
178.57142875,184.06593425,184.06593425,170.3296705,186.813187,,-2.1978022,3.2967033,3.2967033,-10.43956045,6.04395605
175.824176,186.813187,156.59340675,181.3186815,178.57142875,,0,10.989011,-19.23076925,5.4945055,2.74725275
200.54945075,214.2857145,167.58241775,206.04395625,195.05494525,,3.84615385,17.5824176,-29.12087915,9.34065935,-1.64835165
170.3296705,192.3076925,159.3406595,181.3186815,184.06593425,,-7.14285715,14.83516485,-18.13186815,3.84615385,6.5934066
170.3296705,,,,,,0,,,,
,,,,,,,,,,
,-160.714285875,-179.945055125,,-199.175824375,,,19.23076925,0,,-19.23076925
-137.3626375,-148.3516485,-200.54945075,-189.56043975,-192.3076925,,36.2637363,25.2747253,-26.92307695,-15.93406595,-18.6813187
-228.02197825,-271.97802225,-318.681319,-296.703297,-291.2087915,,53.29670335,9.34065935,-37.3626374,-15.3846154,-9.8901099
-299.45054975,-326.92307725,-381.86813225,-357.1428575,-357.1428575,,45.0549451,17.5824176,-37.3626374,-12.63736265,-12.63736265
-271.97802225,-337.91208825,-390.1098905,-362.637363,-376.37362675,,75.8241759,9.8901099,-42.30769235,-14.83516485,-28.5714286
-321.42857175,-343.40659375,-381.86813225,-365.38461575,-376.37362675,,36.2637363,14.2857143,-24.1758242,-7.6923077,-18.6813187
-407.967033375,-416.208791625,-462.912088375,-432.692308125,-451.923077375,,26.3736264,18.13186815,-28.5714286,1.64835165,-17.5824176
-381.86813225,-392.85714325,-442.30769275,-401.0989015,-434.0659345,,28.5714286,17.5824176,-31.8681319,9.34065935,-23.62637365
-333.791209125,-391.483516875,-424.450549875,-383.241758625,-418.956044375,,56.59340665,-1.0989011,-34.0659341,7.14285715,-28.5714286
-270.604395875,-322.802198125,-358.516483875,-300.824176125,-353.021978375,,50.5494506,-1.64835165,-37.3626374,20.32967035,-31.8681319
-274.725275,-313.1868135,-335.1648355,-288.46153875,-329.67033,,33.51648355,-4.94505495,-26.92307695,19.7802198,-21.42857145
-348.90109925,-414.83516525,-434.0659345,-368.1318685,-403.84615425,,45.0549451,-20.8791209,-40.10989015,25.82417585,-9.8901099
-270.604395875,-344.780220125,-385.989011375,-298.076923375,-347.527472875,,58.79120885,-15.3846154,-56.59340665,31.31868135,-18.13186815
-381.86813225,-458.79120925,-472.527473,-417.582418,-469.78022025,,58.2417583,-18.6813187,-32.41758245,22.52747255,-29.6703297
-296.703297,-373.626374,-379.1208795,-326.92307725,-390.1098905,,56.59340665,-20.32967035,-25.82417585,26.3736264,-36.81318685
-396.978022375,-476.648352125,-498.626374125,-435.439560875,-484.890110375,,61.5384616,-18.13186815,-40.10989015,23.0769231,-26.3736264
-266.48351675,-340.659341,-346.1538465,-296.703297,-340.659341,,51.6483517,-22.52747255,-28.02197805,21.42857145,-22.52747255
-222.52747275,-271.97802225,-293.95604425,-244.50549475,-277.47252775,,39.5604396,-9.8901099,-31.8681319,17.5824176,-15.3846154
-320.054945375,-320.054945375,-342.032967375,-298.076923375,-333.791209125,,2.74725275,2.74725275,-19.23076925,24.72527475,-10.989011
-271.97802225,-299.45054975,-318.681319,-280.2197805,-321.42857175,,26.3736264,-1.0989011,-20.32967035,18.13186815,-23.0769231
-293.95604425,-315.93406625,-315.93406625,-282.96703325,-346.1538465,,17.03296705,-4.94505495,-4.94505495,28.02197805,-35.1648352
-532.9670335,-574.17582475,-541.20879175,-530.21978075,-598.9010995,,22.52747255,-18.6813187,14.2857143,25.2747253,-43.40659345
-273.351648625,-331.043956375,-325.549450875,-287.087912375,-311.813187125,,32.41758245,-25.2747253,-19.7802198,18.6813187,-6.04395605
-310.43956075,-326.92307725,-324.1758245,-302.1978025,-315.93406625,,5.4945055,-10.989011,-8.24175825,13.73626375,0
-288.46153875,-302.1978025,-324.1758245,-302.1978025,-313.1868135,,17.5824176,3.84615385,-18.13186815,3.84615385,-7.14285715
-105.769230875,-144.230769375,-146.978022125,-125.000000125,-141.483516625,,26.92307695,-11.53846155,-14.2857143,7.6923077,-8.7912088
-278.846154125,-322.802198125,-317.307692625,-311.813187125,-328.296703625,,32.967033,-10.989011,-5.4945055,0,-16.4835165
-271.97802225,-329.67033,-280.2197805,-310.43956075,-324.1758245,,31.31868135,-26.3736264,23.0769231,-7.14285715,-20.8791209
-240.384615625,-254.120879375,-251.373626625,-248.626373875,-276.098901375,,13.73626375,0,2.74725275,5.4945055,-21.978022
-182.692307875,-190.934066125,-185.439560625,-182.692307875,-177.197802375,,1.0989011,-7.14285715,-1.64835165,1.0989011,6.5934066
-273.351648625,-295.329670625,-311.813187125,-281.593406875,-284.340659625,,15.93406595,-6.04395605,-22.52747255,7.6923077,4.94505495
-427.197802625,-438.186813625,-460.164835625,-449.175824625,-457.417582875,,19.23076925,8.24175825,-13.73626375,-2.74725275,-10.989011
-285.714286,-307.692308,-315.93406625,-299.45054975,-315.93406625,,19.23076925,-2.74725275,-10.989011,5.4945055,-10.989011
-271.97802225,-340.659341,-329.67033,-318.681319,-332.41758275,,46.70329675,-21.978022,-10.989011,0,-13.73626375
-329.67033,-346.1538465,-332.41758275,-335.1648355,-329.67033,,4.94505495,-11.53846155,2.1978022,-0.54945055,4.94505495
-368.1318685,-362.637363,-362.637363,-376.37362675,-359.89011025,,-2.1978022,3.2967033,3.2967033,-10.43956045,6.04395605
-370.87912125,-359.89011025,-390.1098905,-365.38461575,-368.1318685,,0,10.989011,-19.23076925,5.4945055,2.74725275
-346.1538465,-332.41758275,-379.1208795,-340.659341,-351.648352,,3.84615385,17.5824176,-29.12087915,9.34065935,-1.64835165
-376.37362675,-354.39560475,-387.36263775,-365.38461575,-362.637363,,-7.14285715,14.83516485,-18.13186815,3.84615385,6.5934066
-376.37362675,,,,,,0,,,,
